Label,Text
__label__2,"great ep : rocks right best bands . mirror spirit best songs come long time . band better guys right silvertide , possibly rose hill drive . sounds like classic 70 60 rock roll . singer great voice , believe eric shea lead guitarist girl play . expect guys completly rocks . rock roll stay.down list bands true rock fans check . new bands save scene.the darknessjethurricane partyparchman farm ( ep rocks find amazon.)rose hill drive ( ep amazon . toured van halen completly rock guitarist incredible.)supagrouptokyo dragonsyoung heart attackblack keysand best new band silvertide"
__label__2,best ! ! ! : daughters darkness best ! ! happened pick mistake library got hooked right away ! read 50 times ! ! loved way ash tried protect jermey saved . hope book !
__label__2,"definitely enjoyed ! : gift 6 yr old daughter . big barbie fan loves use computer . enjoying game . completed hours worried , loves . music enjoyable colors vibrant . user friendly .... daughter needed help use started time ."
__label__2,best live harmony ! : absolutely best harmony great group . live performance best brings strength performers entertainers .
__label__2,"outstanding boot great price : time purchased hiking boots online . hike lot . 40 + miles week generally . wear hiking boots months , getting tired driving place trying find fits , expensive . great ! comfortable right box . sturdy flexible foot . started - price , amazon prive fast free shipping : coming wear treads couple miles ."
__label__1,"good printer , photos , crap envelopes . : spent 5 minutes trying damn printer print envelope mangling . wonderful ."
__label__2,"delicious addictive : cereal great tastes good . crave . word warning : read label . time husband looked , saturated fat ! cereals cabinet ... hmmmm . reviewer noticed problem too!also , amazon price $ 23 outrageous . $ 1.99 $ 2.50 stores ."
__label__1,"stench : product time returning it.the cheap cologne smell inescapable . wash face stuff smelling day.i popped smelled store , smell stronger ."
__label__1,"recommend : sizing costume fairly accurate cheaply . wears , mask belt broke . recommend costume ."
__label__1,"huh ? : choose listen black sabbath album , blue chear album ? mean - sounds like cover band pretty . fare music industry favor creativity fashionable rehash . life ."
__label__2,"forget page 144 : read book offers excellent advise parents . reviewers pointed authors "" outdated "" views homosexuality - opinion . homosexuality definitely identity crisis professional help definitely sought immediately . doubt individuals gay bisexual agenda wrote careless irresponsible comments . , book excellent . agree page 144 tear ."
__label__1,"good : love little critter books , good . cute , kids like fine , better . think favorite ones titled "" .... """
__label__2,"yep , safety pins : review pins ? arrived shown . pinned bedskirt box springs . complaints/"
__label__2,"daughter loves toy : bought christmas . somewhat challanging properly , fun year old . know plays sound fx ."
__label__1,"offbeat non - standard method casting : buy - teaches non - standard supposedly "" new "" methof casting"
__label__2,"innovative cd time . : time listen samples [ .... ] album , . way . music innovative . sounds remain timeles . going party cd . friends love . personaly thousands cd far important ones . listen . assure , disappointed ."
__label__1,"... : read "" road "" times years . , opinion , masterpiece . having said decided "" dharma bums "" care book buddha zen . glimmer fun "" road "" seeped , enough.i like supporting characters "" road . ""this book pushed people kerouac second best . found uninteresting probably pursue books considered "" second best . """
__label__1,"user friendly . says bpa - free : nearly impossible disassemble cleaning.hole water tiny.bottom gets hot handle , food takes awhile warm , remains warm 20 minutes.most importantly , dish bpa - free ? seen listed bpa - free lists web , , package product description deems ."
__label__2,"favorite book 5 years : funy things money , wishes . smile time read . problem life book read place opened book . time start feel better ."
__label__2,"good : promised , worked needed . old 8 mm tapes needed camcorder play fit bill usb streaming transfer dvd shipping quick package great protection ."
__label__2,"good : return pair , felt completely different fit.the second pair fit pretty comfortable , imagine better break . . gave stars believe insoles little better.i bought black , hike dusty trail realized brown sense . oh well.as usual , amazon outstanding service . orders received day day prime shipping . return pair easier ."
__label__2,"religion born ! : excellent historical work modern pagan witchcraft . tend focus wicca , talk druids , non - gardnarian traditions . know wicca , recomend start book , chapter serves excelent summary wiccans belive , seams weird suggest , want read chapter . author historian pagan witch , remains respectful historical endevor . book excelent example new religion born , perhapse history birth new faith exist !"
__label__1,"satisfied : air mattress good day , day started deflating inflate night sleep . time wake day like water bed deflated . find hole deflates ."
__label__1,"- simplified diatribe : wow , . rand ron paul , know economics , recommend book . example , consider laughable claims , paraphrase -the primary problem economics practiced thought given long term consequences policies groups.there difference supply demand.the vast majority economists ignoramuses.it simple ; listen me.if believe stuff , read book . online free ."
